id,rmp_id,university_id,university_name,name,url,reviews,would_take_again,level_of_difficulty,average_rating,average_sentiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,887470,48,Florida International University,"Pelzer, William",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=887470&showMyProfs=true,13,,2.6,3.7,0.24050905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1211925,51,Georgia State University,"Moore, Jennifer",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1211925&showMyProfs=true,5,,1.6,3.7,0.41248033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,666923,60,University of North Texas,"Sanchez, Marissa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=666923&showMyProfs=true,11,,2.5,3.7,0.6377948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,882585,79,San Jose State University,"Orvis, Seth",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=882585&showMyProfs=true,17,,2.5,3.7,0.28104754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,793367,86,Grand Valley State University,"Morey, Tim",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=793367&showMyProfs=true,16,,2.6,3.7,0.22646339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,1342527,109,University of Wisconsin--Stout,"Gerdes, Kristal",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1342527&showMyProfs=true,7,,1.3,3.7,0.55832015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1173901,113,Southeast Missouri State University,"Anderson-Noto, Quantella",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1173901&showMyProfs=true,5,,2.2,3.7,0.28481425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,766404,114,University of Central Missouri,"Baker, David",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=766404&showMyProfs=true,11,,2.4,3.7,0.42172522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,370524,134,Eastern Michigan University,"Gregory, Susan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=370524&showMyProfs=true,7,,2.9,3.7,0.05343115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,90774,122,Johnson &amp; Wales University,"Bowman, Patricia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=90774&showMyProfs=true,51,25,3.2,3.6,0.27772163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,835533,41,University of Central Florida,"Weinland, Jeffrey",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=835533&showMyProfs=true,73,29,2.5,3.6,0.24870696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,952721,16,Pennsylvania State University--University Park,"Jackson, Ruth Ann",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=952721&showMyProfs=true,7,34,2.7,3.6,0.34113386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,1800766,76,California State Polytechnic University--Pomona,"Lee, Patrick",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1800766&showMyProfs=true,6,34,2.7,3.6,0.27074312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,792488,94,CUNY--New York City College of Technology,"Dagorn, Roger",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=792488&showMyProfs=true,10,34,2.9,3.6,0.42891043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,2483970,48,Florida International University,"Whitney, Premila",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2483970&showMyProfs=true,5,40,3.8,3.6,0.43099889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2063799,25,Temple University,"Kunkel, Thilo",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2063799&showMyProfs=true,7,50,3,3.6,0.08904358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,1433915,87,San Francisco State University,"Walls, Andrew",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1433915&showMyProfs=true,7,50,3.3,3.6,0.33639801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,2434139,64,University of Nevada--Las Vegas,"Belarmino, Amanda",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2434139&showMyProfs=true,7,58,2.9,3.6,0.23594504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,1019852,41,University of Central Florida,"Wingfield, Siobhan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1019852&showMyProfs=true,23,67,3.6,3.6,0.30595637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,1084516,48,Florida International University,"Moll, Steven",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1084516&showMyProfs=true,19,67,2.1,3.6,0.39632357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2306449,25,Temple University,"Taylor, Elizabeth",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2306449&showMyProfs=true,5,80,2.4,3.6,0.26300268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1330278,69,Northern Arizona University,"Urdang, Bruce",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1330278&showMyProfs=true,20,84,3.4,3.6,0.25651184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1216466,15,Syracuse University,"Kiernan, Mary",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1216466&showMyProfs=true,5,100,3.2,3.6,-0.0043764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,1817587,45,University of Hawaii--Manoa,"Fitzgerald, Deborah",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1817587&showMyProfs=true,5,100,1.2,3.6,0.28672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,2118665,64,University of Nevada--Las Vegas,"Shulga, Lenna",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2118665&showMyProfs=true,9,100,2.6,3.6,0.28341145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,867451,76,California State Polytechnic University--Pomona,"Self, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=867451&showMyProfs=true,8,100,2.5,3.6,0.36690491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,823552,80,Endicott College,"McCaughey, Patricia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=823552&showMyProfs=true,19,100,3.6,3.6,0.16997196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1433988,24,University of Delaware,"Beldona, Sri",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1433988&showMyProfs=true,5,,4,3.6,0.24842953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,13571,30,University of South Carolina,"Coon, Ed",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=13571&showMyProfs=true,125,,1.6,3.6,0.48527599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,927141,41,University of Central Florida,"Choi, Youngsoo",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=927141&showMyProfs=true,19,,3,3.6,0.36942134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,1060191,41,University of Central Florida,"Hutchinson, Joe",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1060191&showMyProfs=true,18,,2.8,3.6,0.36943437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,1035876,48,Florida International University,"Portacarreo, Nestor",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1035876&showMyProfs=true,9,,3.1,3.6,0.19231365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,1680566,60,University of North Texas,"Last, Richard",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1680566&showMyProfs=true,10,,1.9,3.6,0.34457117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,1057915,60,University of North Texas,"Xiang, Phil",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1057915&showMyProfs=true,7,,1.4,3.6,0.17906357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,702461,64,University of Nevada--Las Vegas,"Suboleski, Stan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=702461&showMyProfs=true,36,,2.3,3.6,0.25909826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,517140,64,University of Nevada--Las Vegas,"Henderson, Terry",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=517140&showMyProfs=true,7,,1.1,3.6,0.22186652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1198647,91,Stockton University,"Grottola, Michele",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1198647&showMyProfs=true,33,,3,3.6,0.3686456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,1670089,101,University of New Haven,"Patterson, James",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1670089&showMyProfs=true,8,,2,3.6,0.61925768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,272353,7,Cornell University,"Lloyd, Russell",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=272353&showMyProfs=true,19,17,3.5,3.5,0.12013955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,1902506,79,San Jose State University,"Thompson, Terry",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1902506&showMyProfs=true,8,34,2.1,3.5,0.41947272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,253277,85,Paul Smith's College,"Conto, Joe",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=253277&showMyProfs=true,11,34,3.4,3.5,0.1352158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2324728,24,University of Delaware,"Kline, Sheryl",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2324728&showMyProfs=true,7,43,3,3.5,0.35959559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,1458887,94,CUNY--New York City College of Technology,"Hellerman, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1458887&showMyProfs=true,17,45,3.2,3.5,0.17881661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1130841,7,Cornell University,"Liu, Peng (peter)",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1130841&showMyProfs=true,6,50,2.7,3.5,0.20712638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2295381,24,University of Delaware,"Somma, Gregory",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2295381&showMyProfs=true,6,50,3.7,3.5,0.21280165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,2133609,64,University of Nevada--Las Vegas,"Walker, Douglas",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2133609&showMyProfs=true,7,50,2.6,3.5,0.44519262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,2008052,70,South Dakota State University,"Gengler, Mary",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2008052&showMyProfs=true,5,50,2.2,3.5,0.67925933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,1873183,94,CUNY--New York City College of Technology,"Murcia, Adrian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1873183&showMyProfs=true,9,50,3.5,3.5,0.01356334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,164333,122,Johnson &amp; Wales University,"Bagdan, Paul",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=164333&showMyProfs=true,62,50,3.1,3.5,0.27261954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1278149,23,Auburn University,"Douglas, Alecia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278149&showMyProfs=true,11,58,4.2,3.5,0.26384832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,973019,76,California State Polytechnic University--Pomona,"Lopez, Bell",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=973019&showMyProfs=true,8,60,4.1,3.5,0.23044432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,2126784,142,Missouri State University,"Barreda, Albert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2126784&showMyProfs=true,6,60,2.7,3.5,0.1796432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2181189,24,University of Delaware,"Yoo, Jung-Eun",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2181189&showMyProfs=true,6,67,1.8,3.5,0.2609689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,354941,25,Temple University,"Jackson, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=354941&showMyProfs=true,13,67,3.8,3.5,0.23490104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,1179169,36,George Mason University,"Byrne, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1179169&showMyProfs=true,35,67,1.9,3.5,0.42091449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,1684091,45,University of Hawaii--Manoa,"Spencer, Daniel",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1684091&showMyProfs=true,9,67,3.6,3.5,0.24733137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,770997,60,University of North Texas,"Josiam, Bharath",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=770997&showMyProfs=true,27,67,3,3.5,0.3227346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,695067,81,Niagara University,"Frye, William",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=695067&showMyProfs=true,38,67,4.1,3.5,0.14162836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,1748787,109,University of Wisconsin--Stout,"Bergquist, Brian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1748787&showMyProfs=true,16,67,1.5,3.5,0.44739963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,820795,140,Metropolitan State University of Denver,"Wray, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=820795&showMyProfs=true,19,67,3.1,3.5,0.41153661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,258332,41,University of Central Florida,"Severt, Denver",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=258332&showMyProfs=true,119,86,2.9,3.5,0.21666947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,808981,46,Ohio University,"Brannan, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=808981&showMyProfs=true,24,100,3.1,3.5,0.23675525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,2012321,46,Ohio University,"Chen, Sandy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2012321&showMyProfs=true,6,100,2,3.5,0.21975967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,532634,92,University of West Florida,"Holdnak, Andy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=532634&showMyProfs=true,18,100,2.8,3.5,0.23120125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,647028,145,Roosevelt University,"Margulis, Brian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=647028&showMyProfs=true,12,100,2.9,3.5,0.43253319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,952727,16,Pennsylvania State University--University Park,"O'Donnell, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=952727&showMyProfs=true,16,,1.8,3.5,0.15629439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,441723,25,Temple University,"Formica, Sandro",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=441723&showMyProfs=true,8,,4.5,3.5,-0.0134095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,890500,30,University of South Carolina,"Brizek, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=890500&showMyProfs=true,13,,2.8,3.5,0.07311523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,838280,30,University of South Carolina,"Celia, Sean",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=838280&showMyProfs=true,12,,3.1,3.5,0.16037219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,604860,41,University of Central Florida,"Lee, Susan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=604860&showMyProfs=true,10,,1.3,3.5,0.20028374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,802532,47,University of Houston,"Lattin, Thomas",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=802532&showMyProfs=true,10,,3.5,3.5,0.34237521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,856375,60,University of North Texas,"Dopson, Lea",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=856375&showMyProfs=true,7,,3.4,3.5,0.05730237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,460658,68,North Dakota State University,"Sunderlin, Sara",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=460658&showMyProfs=true,14,,2,3.5,0.15480093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,889301,151,University of New Orleans,"Pearlman, David",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=889301&showMyProfs=true,23,,2.4,3.5,0.1886975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,543987,20,Virginia Tech,"Feigenbaum, Stuart",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=543987&showMyProfs=true,12,29,2.5,3.4,0.2743253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,1327879,60,University of North Texas,"Britain, Jeff",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1327879&showMyProfs=true,26,30,2.8,3.4,0.14811106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,1816610,109,University of Wisconsin--Stout,"Brey, Eric",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1816610&showMyProfs=true,13,40,2.6,3.4,0.29650742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,326297,18,Texas A&amp;M University,"Petrick, James",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=326297&showMyProfs=true,13,45,3.8,3.4,0.35662956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,2077662,41,University of Central Florida,"Altin, Mehmet",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2077662&showMyProfs=true,9,45,3,3.4,0.30248103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1874701,25,Temple University,"Roehl, Wesley",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1874701&showMyProfs=true,14,50,2.8,3.4,0.38253464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,1740355,47,University of Houston,"Whalen, Elizabeth",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1740355&showMyProfs=true,21,50,3.6,3.4,0.12688618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,1589253,60,University of North Texas,"Malave, Rosa Amelia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1589253&showMyProfs=true,15,50,1.8,3.4,0.17185619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,1861673,107,Florida Gulf Coast University,"Fraser, James",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861673&showMyProfs=true,19,54,3.4,3.4,0.1874139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2388403,41,University of Central Florida,"Makuyana, Precious",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2388403&showMyProfs=true,8,63,4.4,3.4,0.09347093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,1275861,47,University of Houston,"Ramos, Gloryvee",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1275861&showMyProfs=true,34,63,2.5,3.4,0.27786957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,2210863,43,Kansas State University,"King, Nancy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2210863&showMyProfs=true,9,67,1.9,3.4,0.39399592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,2124185,60,University of North Texas,"Wilson, Dee",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2124185&showMyProfs=true,5,67,2.8,3.4,0.39889321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,2447392,94,CUNY--New York City College of Technology,"Van Loon, Gerald",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2447392&showMyProfs=true,37,91,2.9,3.4,0.26705768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,1659251,49,Oklahoma State University,"Ruby, Steve",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1659251&showMyProfs=true,8,100,1.4,3.4,0.15643466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,1636156,134,Eastern Michigan University,"Tierney, Orfgen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1636156&showMyProfs=true,9,100,2.3,3.4,0.38784122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1241890,7,Cornell University,"Mutkoski, Stephen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1241890&showMyProfs=true,5,,3,3.4,0.19102235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1388451,29,Iowa State University,"Bosselman, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1388451&showMyProfs=true,11,,2.7,3.4,0.19310165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,315315,41,University of Central Florida,"Holcomb, Judith",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=315315&showMyProfs=true,55,,2.1,3.4,0.23923079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1500897,41,University of Central Florida,"Measom, Edmund",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1500897&showMyProfs=true,8,,2.6,3.4,0.23919914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,671386,54,Kent State University,"Scheule, Barbara",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=671386&showMyProfs=true,8,,2.8,3.4,0.14645327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,98723,64,University of Nevada--Las Vegas,"Nelson, Kathy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=98723&showMyProfs=true,11,,1.9,3.4,0.20168161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,1987734,64,University of Nevada--Las Vegas,"Chang, Wen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1987734&showMyProfs=true,7,,2.4,3.4,0.28172357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,105145,79,San Jose State University,"Sullivan, Kate",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=105145&showMyProfs=true,52,,1.5,3.4,0.28032553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,1939689,79,San Jose State University,"Wyeth, Efraim",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1939689&showMyProfs=true,5,,2,3.4,0.33405271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,1597407,109,University of Wisconsin--Stout,"Kennedy, Judith",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1597407&showMyProfs=true,5,,2.8,3.4,0.51239379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,655140,115,Arkansas Tech University,"Montgomery, Brenda",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=655140&showMyProfs=true,8,,2.6,3.4,0.18225229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,800366,122,Johnson &amp; Wales University,"Cooper, Caroline",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=800366&showMyProfs=true,7,,4.9,3.4,0.39200974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,1799508,134,Eastern Michigan University,"Grann, Dewayne",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1799508&showMyProfs=true,5,,2.8,3.4,0.13872104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,241007,41,University of Central Florida,"Milman, Ady",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=241007&showMyProfs=true,49,19,2.6,3.3,0.13458635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,364970,69,Northern Arizona University,"Vallen, Gary",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=364970&showMyProfs=true,73,30,3.3,3.3,0.19081934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,95941,37,San Diego State University,"Sasidharan, Vinod",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=95941&showMyProfs=true,74,32,2.5,3.3,0.15051953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,1983989,140,Metropolitan State University of Denver,"Peterson, Andrea",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1983989&showMyProfs=true,19,37,3.7,3.3,0.06567423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,1851583,64,University of Nevada--Las Vegas,"Cotrone, Finley",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1851583&showMyProfs=true,60,40,2.6,3.3,0.379494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
